case_id,event_id,timestamp,timestamp_end,timestamp_confidence,source,artifact_type,event_type,action,user,host,process,parent_process,process_id,parent_process_id,command_line,file,file_path,file_hash,device,ip_src,ip_dst,port_src,port_dst,protocol,parent_event_id,related_event_id,relationship,evidence_id,provenance
M57-Jean,EVT-M57-Jean-DLL-52,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,Apphelp.dll,C:\\WINDOWS\\system32\\Apphelp.dll,,,,,,,,,,,M57-Jean-MEM-DLL-52,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-53,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,msctfime.ime,C:\\WINDOWS\\system32\\msctfime.ime,,,,,,,,,,,M57-Jean-MEM-DLL-53,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-54,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,WINSCARD.DLL,C:\\WINDOWS\\system32\\WINSCARD.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-54,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-55,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,WTSAPI32.dll,C:\\WINDOWS\\system32\\WTSAPI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-55,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-56,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,sxs.dll,C:\\WINDOWS\\system32\\sxs.dll,,,,,,,,,,,M57-Jean-MEM-DLL-56,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-57,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,uxtheme.dll,C:\\WINDOWS\\system32\\uxtheme.dll,,,,,,,,,,,M57-Jean-MEM-DLL-57,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-58,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,WINMM.dll,C:\\WINDOWS\\system32\\WINMM.dll,,,,,,,,,,,M57-Jean-MEM-DLL-58,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-59,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,avgrsstx.dll,C:\\WINDOWS\\system32\\avgrsstx.dll,,,,,,,,,,,M57-Jean-MEM-DLL-59,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-60,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,cscdll.dll,C:\\WINDOWS\\system32\\cscdll.dll,,,,,,,,,,,M57-Jean-MEM-DLL-60,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-61,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,rsaenh.dll,C:\\WINDOWS\\system32\\rsaenh.dll,,,,,,,,,,,M57-Jean-MEM-DLL-61,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-62,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,dimsntfy.dll,C:\\WINDOWS\\System32\\dimsntfy.dll,,,,,,,,,,,M57-Jean-MEM-DLL-62,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-63,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,WlNotify.dll,C:\\WINDOWS\\system32\\WlNotify.dll,,,,,,,,,,,M57-Jean-MEM-DLL-63,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-64,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,MPR.dll,C:\\WINDOWS\\system32\\MPR.dll,,,,,,,,,,,M57-Jean-MEM-DLL-64,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-65,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,WINSPOOL.DRV,C:\\WINDOWS\\system32\\WINSPOOL.DRV,,,,,,,,,,,M57-Jean-MEM-DLL-65,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-66,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,WgaLogon.dll,C:\\WINDOWS\\system32\\WgaLogon.dll,,,,,,,,,,,M57-Jean-MEM-DLL-66,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-67,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,OLEAUT32.dll,C:\\WINDOWS\\system32\\OLEAUT32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-67,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-68,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,NTMARTA.DLL,C:\\WINDOWS\\system32\\NTMARTA.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-68,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-69,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,SAMLIB.dll,C:\\WINDOWS\\system32\\SAMLIB.dll,,,,,,,,,,,M57-Jean-MEM-DLL-69,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-70,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,WLDAP32.dll,C:\\WINDOWS\\system32\\WLDAP32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-70,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-71,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,CLBCATQ.DLL,C:\\WINDOWS\\system32\\CLBCATQ.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-71,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-72,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,COMRes.dll,C:\\WINDOWS\\system32\\COMRes.dll,,,,,,,,,,,M57-Jean-MEM-DLL-72,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-73,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,msv1_0.dll,C:\\WINDOWS\\system32\\msv1_0.dll,,,,,,,,,,,M57-Jean-MEM-DLL-73,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-74,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,cryptdll.dll,C:\\WINDOWS\\system32\\cryptdll.dll,,,,,,,,,,,M57-Jean-MEM-DLL-74,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-75,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,iphlpapi.dll,C:\\WINDOWS\\system32\\iphlpapi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-75,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-76,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,cscui.dll,C:\\WINDOWS\\system32\\cscui.dll,,,,,,,,,,,M57-Jean-MEM-DLL-76,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-77,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,MPRAPI.dll,C:\\WINDOWS\\system32\\MPRAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-77,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-78,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,ACTIVEDS.dll,C:\\WINDOWS\\system32\\ACTIVEDS.dll,,,,,,,,,,,M57-Jean-MEM-DLL-78,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-79,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,adsldpc.dll,C:\\WINDOWS\\system32\\adsldpc.dll,,,,,,,,,,,M57-Jean-MEM-DLL-79,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-80,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,ATL.DLL,C:\\WINDOWS\\system32\\ATL.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-80,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-81,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,rtutils.dll,C:\\WINDOWS\\system32\\rtutils.dll,,,,,,,,,,,M57-Jean-MEM-DLL-81,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-82,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,xpsp2res.dll,C:\\WINDOWS\\system32\\xpsp2res.dll,,,,,,,,,,,M57-Jean-MEM-DLL-82,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-83,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,drprov.dll,C:\\WINDOWS\\System32\\drprov.dll,,,,,,,,,,,M57-Jean-MEM-DLL-83,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-84,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,ntlanman.dll,C:\\WINDOWS\\System32\\ntlanman.dll,,,,,,,,,,,M57-Jean-MEM-DLL-84,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-85,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,NETUI0.dll,C:\\WINDOWS\\System32\\NETUI0.dll,,,,,,,,,,,M57-Jean-MEM-DLL-85,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-86,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,NETUI1.dll,C:\\WINDOWS\\System32\\NETUI1.dll,,,,,,,,,,,M57-Jean-MEM-DLL-86,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-87,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,NETRAP.dll,C:\\WINDOWS\\System32\\NETRAP.dll,,,,,,,,,,,M57-Jean-MEM-DLL-87,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-88,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,davclnt.dll,C:\\WINDOWS\\System32\\davclnt.dll,,,,,,,,,,,M57-Jean-MEM-DLL-88,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-89,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,MPRUI.dll,C:\\WINDOWS\\system32\\MPRUI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-89,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-90,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,NETUI2.dll,C:\\WINDOWS\\system32\\NETUI2.dll,,,,,,,,,,,M57-Jean-MEM-DLL-90,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-91,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,netmsg.dll,C:\\WINDOWS\\system32\\netmsg.dll,,,,,,,,,,,M57-Jean-MEM-DLL-91,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-92,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,wbemprox.dll,C:\\WINDOWS\\system32\\wbem\\wbemprox.dll,,,,,,,,,,,M57-Jean-MEM-DLL-92,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-93,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,wbemcomn.dll,C:\\WINDOWS\\system32\\wbem\\wbemcomn.dll,,,,,,,,,,,M57-Jean-MEM-DLL-93,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-94,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,wbemsvc.dll,C:\\WINDOWS\\system32\\wbem\\wbemsvc.dll,,,,,,,,,,,M57-Jean-MEM-DLL-94,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-95,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,fastprox.dll,C:\\WINDOWS\\system32\\wbem\\fastprox.dll,,,,,,,,,,,M57-Jean-MEM-DLL-95,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-96,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,MSVCP60.dll,C:\\WINDOWS\\system32\\MSVCP60.dll,,,,,,,,,,,M57-Jean-MEM-DLL-96,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-97,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,NTDSAPI.dll,C:\\WINDOWS\\system32\\NTDSAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-97,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-98,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,DNSAPI.dll,C:\\WINDOWS\\system32\\DNSAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-98,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-99,,,unknown,memory,dlllist,module,loaded,,,winlogon.exe,,932,,,msxml3.dll,C:\\WINDOWS\\system32\\msxml3.dll,,,,,,,,,,,M57-Jean-MEM-DLL-99,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-100,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,services.exe,C:\\WINDOWS\\system32\\services.exe,,,,,,,,,,,M57-Jean-MEM-DLL-100,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-101,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,,,,,,,,,,,,,M57-Jean-MEM-DLL-101,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-102,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,kernel32.dll,C:\\WINDOWS\\system32\\kernel32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-102,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-103,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,ADVAPI32.dll,C:\\WINDOWS\\system32\\ADVAPI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-103,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-104,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,RPCRT4.dll,C:\\WINDOWS\\system32\\RPCRT4.dll,,,,,,,,,,,M57-Jean-MEM-DLL-104,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-105,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,Secur32.dll,C:\\WINDOWS\\system32\\Secur32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-105,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-106,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,msvcrt.dll,C:\\WINDOWS\\system32\\msvcrt.dll,,,,,,,,,,,M57-Jean-MEM-DLL-106,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-107,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,NCObjAPI.DLL,C:\\WINDOWS\\system32\\NCObjAPI.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-107,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-108,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,MSVCP60.dll,C:\\WINDOWS\\system32\\MSVCP60.dll,,,,,,,,,,,M57-Jean-MEM-DLL-108,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-109,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,SCESRV.dll,C:\\WINDOWS\\system32\\SCESRV.dll,,,,,,,,,,,M57-Jean-MEM-DLL-109,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-110,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,AUTHZ.dll,C:\\WINDOWS\\system32\\AUTHZ.dll,,,,,,,,,,,M57-Jean-MEM-DLL-110,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-111,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,USER32.dll,C:\\WINDOWS\\system32\\USER32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-111,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-112,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,GDI32.dll,C:\\WINDOWS\\system32\\GDI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-112,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-113,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,USERENV.dll,C:\\WINDOWS\\system32\\USERENV.dll,,,,,,,,,,,M57-Jean-MEM-DLL-113,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-114,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,umpnpmgr.dll,C:\\WINDOWS\\system32\\umpnpmgr.dll,,,,,,,,,,,M57-Jean-MEM-DLL-114,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-115,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,WINSTA.dll,C:\\WINDOWS\\system32\\WINSTA.dll,,,,,,,,,,,M57-Jean-MEM-DLL-115,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-116,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,NETAPI32.dll,C:\\WINDOWS\\system32\\NETAPI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-116,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-117,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,ShimEng.dll,C:\\WINDOWS\\system32\\ShimEng.dll,,,,,,,,,,,M57-Jean-MEM-DLL-117,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-118,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,AcAdProc.dll,C:\\WINDOWS\\AppPatch\\AcAdProc.dll,,,,,,,,,,,M57-Jean-MEM-DLL-118,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-119,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,IMM32.DLL,C:\\WINDOWS\\system32\\IMM32.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-119,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-120,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,Apphelp.dll,C:\\WINDOWS\\system32\\Apphelp.dll,,,,,,,,,,,M57-Jean-MEM-DLL-120,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-121,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,VERSION.dll,C:\\WINDOWS\\system32\\VERSION.dll,,,,,,,,,,,M57-Jean-MEM-DLL-121,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-122,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,eventlog.dll,C:\\WINDOWS\\system32\\eventlog.dll,,,,,,,,,,,M57-Jean-MEM-DLL-122,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-123,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,PSAPI.DLL,C:\\WINDOWS\\system32\\PSAPI.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-123,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-124,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,WS2_32.dll,C:\\WINDOWS\\system32\\WS2_32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-124,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-125,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,WS2HELP.dll,C:\\WINDOWS\\system32\\WS2HELP.dll,,,,,,,,,,,M57-Jean-MEM-DLL-125,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-126,,,unknown,memory,dlllist,module,loaded,,,services.exe,,976,,,wtsapi32.dll,C:\\WINDOWS\\system32\\wtsapi32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-126,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-127,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,lsass.exe,C:\\WINDOWS\\system32\\lsass.exe,,,,,,,,,,,M57-Jean-MEM-DLL-127,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-128,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,,,,,,,,,,,,,M57-Jean-MEM-DLL-128,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-129,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,kernel32.dll,C:\\WINDOWS\\system32\\kernel32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-129,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-130,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,ADVAPI32.dll,C:\\WINDOWS\\system32\\ADVAPI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-130,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-131,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,RPCRT4.dll,C:\\WINDOWS\\system32\\RPCRT4.dll,,,,,,,,,,,M57-Jean-MEM-DLL-131,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-132,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,Secur32.dll,C:\\WINDOWS\\system32\\Secur32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-132,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-133,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,LSASRV.dll,C:\\WINDOWS\\system32\\LSASRV.dll,,,,,,,,,,,M57-Jean-MEM-DLL-133,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-134,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,MPR.dll,C:\\WINDOWS\\system32\\MPR.dll,,,,,,,,,,,M57-Jean-MEM-DLL-134,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-135,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,USER32.dll,C:\\WINDOWS\\system32\\USER32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-135,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-136,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,GDI32.dll,C:\\WINDOWS\\system32\\GDI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-136,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-137,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,MSASN1.dll,C:\\WINDOWS\\system32\\MSASN1.dll,,,,,,,,,,,M57-Jean-MEM-DLL-137,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-138,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,msvcrt.dll,C:\\WINDOWS\\system32\\msvcrt.dll,,,,,,,,,,,M57-Jean-MEM-DLL-138,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-139,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,NETAPI32.dll,C:\\WINDOWS\\system32\\NETAPI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-139,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-140,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,NTDSAPI.dll,C:\\WINDOWS\\system32\\NTDSAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-140,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-141,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,DNSAPI.dll,C:\\WINDOWS\\system32\\DNSAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-141,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-142,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,WS2_32.dll,C:\\WINDOWS\\system32\\WS2_32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-142,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-143,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,WS2HELP.dll,C:\\WINDOWS\\system32\\WS2HELP.dll,,,,,,,,,,,M57-Jean-MEM-DLL-143,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-144,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,WLDAP32.dll,C:\\WINDOWS\\system32\\WLDAP32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-144,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-145,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,SAMLIB.dll,C:\\WINDOWS\\system32\\SAMLIB.dll,,,,,,,,,,,M57-Jean-MEM-DLL-145,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-146,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,SAMSRV.dll,C:\\WINDOWS\\system32\\SAMSRV.dll,,,,,,,,,,,M57-Jean-MEM-DLL-146,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-147,,,unknown,memory,dlllist,module,loaded,,,lsass.exe,,988,,,cryptdll.dll,C:\\WINDOWS\\system32\\cryptdll.dll,,,,,,,,,,,M57-Jean-MEM-DLL-147,Volatility 3 windows.dlllist from M57-Jean memory image
